,id,Цена,Цена за кв.метр,Количество собственников,Район,Улица,Вид сделки,Количество комнат,Общая площадь,Площадь кухни,Жилая площадь,Этаж,Этажей в доме,Балкон или лоджия,Высота потолков,Санузел,Окна,Ремонт,Техника,Способ продажи,Тип дома,Год постройки,Пассажирский лифт,Грузовой лифт,В доме,Двор,Парковка,Дополнительно,Тип комнат,Мебель,Тип продавца,Data_added,latitude,longitude,center_distance,metro_distance
964,3755500023,5850000.0,109142.0,1 собственник,Kirovsky,"ул. Стара-Загора, 182",возможна ипотека,2,53.6,8.0,,11.0,12.0,лоджия,2.6,раздельный,на солнечную сторону,требует ремонта,,свободная,панельный,,2,,,детская площадка,открытая во дворе,,изолированные,"кухня, хранение одежды",частное лицо,2025-05-07,53.25083,50.242927,11.93,4.26
967,4468968141,5950000.0,140995.0,"Авито — сайт объявлений России. © ООО «КЕХ еКоммерц» 2007–2025. Правила Авито. Политика конфиденциальности. Оплачивая услуги на Авито, вы принимаете оферту. Авито использует рекомендательные технологии.",Sovetsky,"ул. Советской Армии, 131А",,1,42.2,17.0,13.0,23.0,25.0,лоджия,2.7,совмещенный,во двор,требует ремонта,,свободная,монолитный,2023.0,2,1,консьерж,детская площадка,за шлагбаумом во дворе,гардеробная,,,частное лицо,2025-05-07,53.215429,50.214612,8.46,1.6
968,4075284193,7350000.0,93990.0,1 собственник,Krasnoglinsky,"1-й квартал, 38",возможна ипотека,3,78.2,15.0,42.5,1.0,10.0,лоджия,,раздельный,"во двор, на улицу, на солнечную сторону",косметический,"холодильник, стиральная машина",свободная,кирпичный,2023.0,1,1,газ,"детская площадка, спортивная площадка",открытая во дворе,,изолированные,"кухня, хранение одежды, спальные места",частное лицо,2025-05-07,53.308789,50.288965,18.43,10.76
969,7237712958,2900000.0,58000.0,2 собственника или больше,Kuibyshevsky,"Молдавская ул., 4",,2,50.0,10.0,,3.0,4.0,балкон,3.0,совмещенный,,требует ремонта,,свободная,кирпичный,1955.0,нет,нет,газ,детская площадка,,,смежные,,частное лицо,2025-05-07,53.114427,50.078768,8.6,11.2
970,1772132765,3400000.0,80760.0,1 собственник,Krasnoglinsky,"14-й квартал, 4",возможна ипотека,2,42.1,5.4,27.8,2.0,5.0,балкон,2.7,совмещенный,"на улицу, на солнечную сторону",косметический,,свободная,панельный,1966.0,нет,нет,,детская площадка,открытая во дворе,,изолированные,"кухня, хранение одежды, спальные места",частное лицо,2025-05-07,53.30166,50.270217,16.99,9.99
973,4486610821,18000000.0,215054.0,"Авито — сайт объявлений России. © ООО «КЕХ еКоммерц» 2007–2025. Правила Авито. Политика конфиденциальности. Оплачивая услуги на Авито, вы принимаете оферту. Авито использует рекомендательные технологии.",Samarsky,"ул. Степана Разина, 94",возможна ипотека,2,83.7,14.8,,6.0,9.0,лоджия,,совмещенный,во двор,дизайнерский,"кондиционер, холодильник, стиральная машина",свободная,кирпичный,,1,,газ,закрытая территория,за шлагбаумом во дворе,гардеробная,изолированные,"кухня, хранение одежды, спальные места",частное лицо,2025-05-07,53.187327,50.08529,0.76,4.09
974,2442670227,9800000.0,132075.0,2 собственника или больше,,"пр-т Карла Маркса, 13",,3,74.2,10.0,42.3,3.0,10.0,лоджия,2.7,совмещенный,"во двор, на солнечную сторону",дизайнерский,,свободная,панельный,,1,,газ,"закрытая территория, детская площадка",за шлагбаумом во дворе,,изолированные,кухня,частное лицо,2025-05-07,53.190742,50.137213,2.84,2.05
978,3243889549,6900000.0,93369.0,2 собственника или больше,Sovetsky,"ул. Ивана Булкина, 88",возможна ипотека,3,73.9,9.0,50.9,1.0,5.0,,2.8,раздельный,"во двор, на улицу, на солнечную сторону",косметический,"холодильник, стиральная машина",свободная,кирпичный,1961.0,,,газ,детская площадка,открытая во дворе,,изолированные,"кухня, хранение одежды, спальные места",частное лицо,2025-05-07,53.21517,50.192765,7.08,1.65
982,3327225358,11500000.0,107477.0,1 собственник,Krasnoglinsky,"1-й квартал, 36",,3,107.0,15.0,92.0,4.0,10.0,лоджия,2.4,"совмещенный, раздельный","во двор, на улицу",косметический,кондиционер,свободная,кирпичный,2014.0,1,1,газ,детская площадка,открытая во дворе,,изолированные,"кухня, хранение одежды",частное лицо,2025-05-07,53.310285,50.285435,18.39,10.92
987,7343977191,5400000.0,76164.0,1 собственник,Kuibyshevsky,"ул. Егорова, 6",возможна ипотека,3,70.9,13.7,40.8,5.0,10.0,лоджия,,раздельный,"во двор, на улицу",косметический,холодильник,свободная,панельный,1997.0,1,нет,газ,детская площадка,открытая во дворе,,изолированные,"кухня, хранение одежды",агентство,2025-05-07,53.106227,50.082137,9.48,11.95
990,2486223922,9500000.0,151515.0,2 собственника или больше,Zheleznodorozhny,"ул. Урицкого, 8",,3,62.7,9.0,,1.0,4.0,,,раздельный,"во двор, на улицу, на солнечную сторону",евро,"кондиционер, стиральная машина",свободная,кирпичный,,,,,закрытая территория,"открытая во дворе, за шлагбаумом во дворе",,изолированные,кухня,частное лицо,2025-05-07,53.19085,50.128939,2.29,2.1
